school_id,school,city,countystate_territory,african_american_adm,african_american_app,african_american_enr,american_indian_adm,american_indian_app,american_indian_enr,asian_adm,asian_app,asian_enr,domestic_unknown_adm,domestic_unknown_app,domestic_unknown_enr,hispanic_latinx_adm,hispanic_latinx_app,hispanic_latinx_enr,intl_adm,intl_app,intl_enr,pacific_islander_adm,pacific_islander_app,pacific_islander_enr,white_adm,white_app,white_enr,total_applied,total_accepted,total_enrolled
1251598,ALLIANCE OUCHI-O'DONOVAN 6-12,Los Angeles,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,80.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,53.0,12.0
1252154,LAKE BALBOA COLLEGE PREP K-12,Van Nuys,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,6.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,22.0,15.0,10.0
252215,SUMMIT PUBLIC SCHOOL K2,El Cerrito,Contra Costa,4.0,5.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,0.0,0.0,0.0,18.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,27.0,7.0
254475,MAGNOLIA SCIENCE ACADEMY 2,Van Nuys,Los Angeles,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,3.0
354510,MAGNOLIA SCIENCE ACADEMY 3,Carson,Los Angeles,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
454468,MAGNOLIA SCIENCE ACADEMY 4,Los Angeles,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
50003,AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0,15.0,4.0,0.0,3.0,15.0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,97.0,25.0,155.0,97.0,47.0
50005,ALAMEDA HIGH SCHOOL,Alameda,Alameda,7.0,13.0,0.0,0.0,0.0,0.0,79.0,107.0,47.0,5.0,6.0,3.0,24.0,34.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,84.0,27.0,244.0,177.0,88.0
50006,OAK PARK HIGH SCHOOL,Oak Park,Ventura,3.0,6.0,0.0,0.0,0.0,0.0,76.0,86.0,39.0,7.0,8.0,3.0,13.0,22.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,42.0,71.0,13.0,198.0,146.0,63.0
50008,VASQUEZ HIGH SCHOOL,Acton,Los Angeles,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
50011,ALAMEDA COMMUNITY LEARNING CTR,Alameda,Alameda,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,8.0,4.0
50013,ALTERNATIVES IN ACTION HS,Oakland,Alameda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0
50015,ENCINAL HIGH SCHOOL,Alameda,Alameda,4.0,11.0,0.0,0.0,0.0,0.0,40.0,49.0,27.0,0.0,0.0,0.0,13.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,5.0,92.0,69.0,37.0
50029,ALAMEDA SCIENCE & TECHLGY INST,Alameda,Alameda,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,11.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,22.0,21.0,17.0
50035,ALBANY HIGH SCHOOL,Albany,Alameda,4.0,6.0,3.0,0.0,0.0,0.0,68.0,83.0,40.0,5.0,6.0,0.0,12.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,54.0,23.0,171.0,130.0,71.0
50038,ORANGE VISTA HIGH SCHOOL,Perris,Riverside,20.0,27.0,9.0,0.0,0.0,0.0,10.0,12.0,8.0,0.0,0.0,0.0,116.0,158.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,202.0,151.0,91.0
50050,ALHAMBRA HIGH SCHOOL,Alhambra,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,100.0,128.0,56.0,0.0,0.0,0.0,37.0,61.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,137.0,65.0
50055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,0.0,5.0,0.0,0.0,0.0,0.0,164.0,213.0,96.0,7.0,9.0,6.0,12.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,183.0,106.0
50066,SIX RIVERS CHARTER SCHOOL,Arcata,Humboldt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0
50067,MERCED SCHOLARS CHARTER SCH,Merced,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
50068,ARLETA HIGH SCHOOL,Arleta,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,20.0,9.0
50075,SOUTH TAHOE HIGH SCHOOL,South Lake Tahoe,El Dorado,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,4.0,0.0,0.0,0.0,11.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,10.0,44.0,35.0,19.0
50077,ALTA LOMA HIGH SCHOOL,Alta Loma,San Bernardino,7.0,12.0,4.0,0.0,0.0,0.0,14.0,17.0,8.0,0.0,0.0,0.0,37.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,8.0,117.0,80.0,40.0
50080,MODOC HIGH SCHOOL,Alturas,Modoc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,6.0,4.0,4.0
50081,KATELLA HIGH SCHOOL,Anaheim,Orange,5.0,7.0,0.0,0.0,0.0,0.0,11.0,16.0,7.0,0.0,0.0,0.0,58.0,92.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,120.0,78.0,24.0
50083,MAGNOLIA HIGH SCHOOL,Anaheim,Orange,3.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,10.0,0.0,0.0,0.0,25.0,39.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,59.0,47.0,16.0
50084,LOARA HIGH SCHOOL,Anaheim,Orange,0.0,0.0,0.0,0.0,0.0,0.0,17.0,22.0,9.0,0.0,0.0,0.0,22.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,76.0,44.0,16.0
50087,SAVANNA HIGH SCHOOL,Anaheim,Orange,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,7.0,0.0,0.0,0.0,49.0,79.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,105.0,67.0,22.0
50090,ANAHEIM HIGH SCHOOL,Anaheim,Orange,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,77.0,123.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,82.0,27.0
50092,WESTERN HIGH SCHOOL,Anaheim,Orange,3.0,6.0,3.0,0.0,0.0,0.0,18.0,27.0,7.0,0.0,0.0,0.0,38.0,55.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,59.0,19.0
50093,ESPERANZA HIGH SCHOOL,Anaheim,Orange,3.0,0.0,0.0,0.0,0.0,0.0,28.0,33.0,15.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,7.0,59.0,50.0,22.0
50100,BRET HARTE UNION HIGH SCHOOL,Angels Camp,Calaveras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,3.0,24.0,21.0,3.0
50108,HAMILTON HIGH SCHOOL,Anza,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0
50109,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,7.0,14.0,0.0,0.0,0.0,0.0,19.0,26.0,8.0,0.0,0.0,0.0,10.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,62.0,41.0,17.0
50115,ANTIOCH HIGH SCHOOL,Antioch,Contra Costa,6.0,8.0,4.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,18.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,27.0,12.0
50118,APPLE VALLEY HIGH SCHOOL,Apple Valley,San Bernardino,5.0,5.0,3.0,4.0,0.0,3.0,7.0,8.0,7.0,0.0,0.0,0.0,27.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,4.0,61.0,53.0,30.0
50119,APTOS HIGH SCHOOL,Aptos,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,16.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,43.0,18.0,72.0,55.0,22.0
50120,PIERCE HIGH SCHOOL,Arbuckle,Colusa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,18.0,13.0,4.0
50126,ACAD FOR ACADEMIC EXCELLENCE,Apple Valley,San Bernardino,3.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,0.0,0.0,0.0,8.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,6.0,25.0,24.0,13.0
50130,ARCADIA HIGH SCHOOL,Arcadia,Los Angeles,6.0,10.0,0.0,0.0,0.0,0.0,298.0,366.0,149.0,21.0,26.0,14.0,21.0,36.0,6.0,11.0,13.0,7.0,0.0,0.0,0.0,13.0,19.0,11.0,470.0,370.0,187.0
50134,GRANITE HILLS HIGH SCHOOL,Apple Valley,San Bernardino,3.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,24.0,46.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,3.0,61.0,36.0,18.0
50135,ARCATA HIGH SCHOOL,Arcata,Humboldt,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,42.0,18.0,42.0,39.0,21.0
50150,ARROYO GRANDE HIGH SCHOOL,Arroyo Grande,San Luis Obispo,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,5.0,0.0,0.0,0.0,27.0,35.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,56.0,12.0,104.0,78.0,29.0
50155,ARTESIA HIGH SCHOOL,Lakewood,Los Angeles,0.0,9.0,0.0,0.0,0.0,0.0,10.0,13.0,7.0,0.0,0.0,0.0,30.0,43.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,40.0,16.0
50160,ARVIN HIGH SCHOOL,Arvin,Kern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,96.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,74.0,28.0
50162,AVESON GLOBAL LEADERSHIP ACAD,Altadena,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
50165,ATASCADERO HIGH SCHOOL,Atascadero,San Luis Obispo,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,4.0,23.0,20.0,7.0
50170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,0.0,5.0,0.0,0.0,0.0,0.0,49.0,62.0,23.0,6.0,7.0,0.0,33.0,46.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,103.0,20.0,223.0,158.0,52.0
50172,ATWATER HIGH SCHOOL,Atwater,Merced,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.0,46.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,54.0,49.0,17.0
50175,PLACER HIGH SCHOOL,Auburn,Placer,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,11.0,35.0,31.0,11.0
50180,AVALON HIGH SCHOOL,Avalon,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
50181,BUHACH COLONY HIGH SCHOOL,Atwater,Merced,3.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,6.0,0.0,0.0,0.0,35.0,39.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,56.0,54.0,26.0
50185,AVENAL HIGH SCHOOL,Avenal,Kings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,9.0
50188,AZUSA HIGH SCHOOL,Azusa,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,40.0,49.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,44.0,19.0
50196,LIBERTY HIGH SCHOOL,Bakersfield,Kern,0.0,7.0,0.0,0.0,0.0,0.0,14.0,19.0,7.0,0.0,0.0,0.0,17.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28.0,5.0,81.0,44.0,19.0
50202,RIDGEVIEW HIGH SCHOOL,Bakersfield,Kern,7.0,11.0,3.0,0.0,0.0,0.0,10.0,18.0,7.0,0.0,0.0,0.0,36.0,55.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,53.0,17.0
50205,BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,8.0,9.0,4.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,29.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,5.0,69.0,54.0,19.0
50209,CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,7.0,4.0,0.0,0.0,16.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,5.0,57.0,43.0,19.0
50210,EAST BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,59.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,47.0,15.0
50213,FOOTHILL HIGH SCHOOL,Bakersfield,Kern,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,39.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,34.0,8.0
50217,STOCKDALE HIGH SCHOOL,Bakersfield,Kern,10.0,13.0,9.0,0.0,0.0,0.0,53.0,61.0,32.0,0.0,0.0,0.0,21.0,30.0,8.0,5.0,5.0,4.0,0.0,0.0,0.0,15.0,21.0,8.0,130.0,104.0,61.0
50218,HIGHLAND HIGH SCHOOL,Bakersfield,Kern,4.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,45.0,63.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,78.0,62.0,21.0
50220,NORTH HIGH SCHOOL,Bakersfield,Kern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,26.0,18.0,6.0
50223,SOUTH HIGH SCHOOL,Bakersfield,Kern,5.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,99.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,85.0,22.0
50224,WEST HIGH SCHOOL,Bakersfield,Kern,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,29.0,10.0
50225,BALDWIN PARK HIGH SCHOOL,Baldwin Park,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,7.0,0.0,0.0,0.0,27.0,56.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,37.0,17.0
50228,SIERRA VISTA HIGH SCHOOL,Baldwin Park,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,21.0,27.0,13.0,0.0,0.0,0.0,55.0,74.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,76.0,31.0
50230,BANNING HIGH SCHOOL,Banning,Riverside,4.0,9.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,27.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,37.0,7.0
50235,BARSTOW HIGH SCHOOL,Barstow,San Bernardino,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,17.0,6.0
50238,BASSETT HIGH SCHOOL,La Puente,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,8.0,0.0,0.0,0.0,21.0,34.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,29.0,13.0
50240,BEAUMONT HIGH SCHOOL,Beaumont,Riverside,16.0,22.0,10.0,0.0,0.0,0.0,14.0,19.0,9.0,0.0,0.0,0.0,32.0,51.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,5.0,109.0,74.0,38.0
50245,BELL HIGH SCHOOL,Bell,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,143.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.0,152.0,124.0,64.0
50255,BELLFLOWER HIGH SCHOOL,Bellflower,Los Angeles,5.0,7.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,22.0,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,33.0,6.0
50259,GOLDEN VALLEY HIGH SCHOOL,Bakersfield,Kern,4.0,5.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,75.0,105.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,83.0,33.0
50265,BELL GARDENS SENIOR HS,Bell Gardens,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,83.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,56.0,14.0
50266,PORTOLA HIGH SCHOOL,Irvine,Orange,7.0,8.0,3.0,0.0,0.0,0.0,199.0,269.0,100.0,21.0,23.0,9.0,14.0,23.0,6.0,9.0,9.0,7.0,0.0,0.0,0.0,31.0,44.0,12.0,376.0,281.0,137.0
50270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,6.0,7.0,0.0,0.0,0.0,0.0,139.0,168.0,74.0,27.0,32.0,13.0,17.0,34.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,122.0,39.0,363.0,278.0,132.0
50280,BENICIA HIGH SCHOOL,Benicia,Solano,7.0,15.0,3.0,0.0,0.0,0.0,25.0,37.0,16.0,0.0,0.0,0.0,12.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,32.0,13.0,110.0,66.0,36.0
50290,BERKELEY HIGH SCHOOL,Berkeley,Alameda,42.0,68.0,10.0,3.0,5.0,0.0,86.0,100.0,46.0,9.0,11.0,4.0,65.0,90.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,242.0,122.0,516.0,410.0,217.0
50293,BERT CORONA CHARTER HIGH SCHL,Pacoima,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,5.0
50301,ALLIANCE MIT 6-12 COMPLEX,Sun Valley,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,44.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,36.0,17.0
50308,RISE KOHYANG HIGH SCHOOL,Los Angeles,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,10.0,0.0,0.0,0.0,28.0,37.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,46.0,23.0
50309,GIRLS ACADEMIC LEADERSHIP ACAD,Los Angeles,Los Angeles,12.0,17.0,7.0,0.0,0.0,0.0,15.0,16.0,9.0,0.0,0.0,0.0,20.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,71.0,62.0,23.0
50320,BEVERLY HILLS HIGH SCHOOL,Beverly Hills,Los Angeles,5.0,11.0,4.0,0.0,0.0,0.0,21.0,26.0,7.0,5.0,7.0,0.0,15.0,21.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,43.0,71.0,15.0,136.0,92.0,33.0
50329,CONTRA COSTA SCH PRFRMING ARTS,Walnut Creek,Contra Costa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,3.0,0.0
50330,BIG BEAR HIGH SCHOOL,Big Bear City,San Bernardino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0
50334,DESERT HOT SPRINGS HS,Desert Hot Springs,Riverside,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,53.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,60.0,47.0,20.0
50338,EAST COLLEGE PREP,Los Angeles,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,54.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,43.0,23.0
50345,BISHOP UNION HIGH SCHOOL,Bishop,Inyo,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,3.0,29.0,20.0,3.0
50348,BLOOMINGTON HIGH SCHOOL,Bloomington,San Bernardino,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,88.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,66.0,22.0
50350,PALO VERDE HIGH SCHOOL,Blythe,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0
50352,CONNECTING WATERS - EAST BAY,Waterford,Stanislaus,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0
50358,MISSION EARLY COLLEGE HIGH SCH,Santa Clara,Santa Clara,4.0,5.0,0.0,0.0,0.0,0.0,10.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,22.0,19.0,6.0
50363,BORREGO SPRINGS HIGH SCHOOL,Borrego Springs,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0
50365,BRAWLEY UNION HIGH SCHOOL,Brawley,Imperial,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,54.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,54.0,46.0,20.0
50370,BREA OLINDA HIGH SCHOOL,Brea,Orange,0.0,5.0,0.0,0.0,0.0,0.0,59.0,73.0,35.0,0.0,0.0,0.0,23.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,3.0,135.0,92.0,48.0
50372,FREEDOM HIGH SCHOOL,Oakley,Contra Costa,11.0,17.0,7.0,0.0,0.0,0.0,15.0,19.0,12.0,0.0,0.0,0.0,19.0,33.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,4.0,81.0,53.0,33.0
