school_id,school,city,countystate_territory,university,african_american_adm,african_american_app,african_american_enr,american_indian_adm,american_indian_app,asian_adm,asian_app,asian_enr,domestic_unknown_adm,domestic_unknown_app,domestic_unknown_enr,hispanic_latinx_adm,hispanic_latinx_app,hispanic_latinx_enr,intl_adm,intl_app,pacific_islander_app,white_adm,white_app,white_enr,total_applied,total_accepted,total_enrolled,pct_accepted,pct_enrolled
1251598,ALLIANCE SMIDT TECHNOLOGY HIGH,Los Angeles,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
251618,EAGLE ROCK HIGH SCHOOL,Los Angeles,Los Angeles,Berkeley,0.0,8.0,0.0,0.0,0.0,14.0,39.0,6.0,0.0,0.0,0.0,5.0,38.0,0.0,0.0,0.0,0.0,4.0,16.0,3.0,101.0,23.0,9.0,22.77,8.91
254475,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,Berkeley,0.0,0.0,0.0,0.0,0.0,4.0,14.0,3.0,0.0,0.0,0.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,65.0,8.0,3.0,12.31,4.62
354510,MISSION OAK HIGH SCHOOL,Tulare,Tulare,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
454468,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,Berkeley,0.0,0.0,0.0,0.0,0.0,31.0,295.0,18.0,8.0,49.0,5.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,361.0,39.0,23.0,10.8,6.37
50003,ALAIN LEROY LOCKE COLLEGE PREP,Los Angeles,Los Angeles,Berkeley,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
50005,ALHAMBRA HIGH SCHOOL,Alhambra,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,18.0,77.0,5.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,18.0,5.0,17.48,4.85
50006,PATTERSON HIGH SCHOOL,Patterson,Stanislaus,Berkeley,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,14.29,0.0
50008,ALAMEDA COMMUNITY LEARNING CTR,Alameda,Alameda,Davis,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,57.14,42.86
50011,ALBANY HIGH SCHOOL,Albany,Alameda,Berkeley,0.0,0.0,0.0,0.0,0.0,14.0,78.0,9.0,0.0,6.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,4.0,39.0,0.0,140.0,18.0,9.0,12.86,6.43
50013,AMERICAN CANYON HIGH SCHOOL,American Canyon,Napa,Berkeley,0.0,9.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,64.0,5.0,0.0,7.81,0.0
50015,FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,Berkeley,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,48.0,3.0,0.0,6.25,0.0
50017,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,Berkeley,0.0,8.0,0.0,0.0,0.0,8.0,36.0,4.0,0.0,0.0,0.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,11.0,4.0,15.07,5.48
50019,KEARNY ENG INNOV & DESIGN,San Diego,San Diego,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
50029,ALHAMBRA HIGH SCHOOL,Martinez,Contra Costa,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
50034,EAST COLLEGE PREP,Los Angeles,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,3.0,16.67,12.5
50035,ALISAL HIGH SCHOOL,Salinas,Monterey,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,89.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,14.0,5.0,15.73,5.62
50038,PUBLIC SERVICE COMMUNITY SCHOO,Los Angeles,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,50.0,0.0
50050,ALLIANCE CINDY/BILL SIMON TECH,Los Angeles,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
50055,MONTEBELLO HIGH SCHOOL,Montebello,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,3.0,14.81,11.11
50057,CALIFORNIA ACAD MATH & SCIENCE,Carson,Los Angeles,Berkeley,0.0,7.0,0.0,0.0,0.0,15.0,45.0,0.0,0.0,0.0,0.0,5.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,20.0,0.0,19.8,0.0
50066,UNIVERSITY PREP ACADEMY,San Jose,Santa Clara,Berkeley,0.0,11.0,0.0,0.0,0.0,7.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,7.0,5.0,17.07,12.2
50067,MOUNTAIN VIEW HIGH SCHOOL,El Monte,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,12.5,0.0
50069,UKIAH HIGH SCHOOL,Ukiah,Mendocino,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,6.0,14.0,4.0,29.0,6.0,4.0,20.69,13.79
50083,MISSION BAY HIGH,San Diego,San Diego,Berkeley,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,4.0,28.0,0.0,56.0,7.0,0.0,12.5,0.0
50084,MCKINLEYVILLE HIGH SCHOOL,Mckinleyville,Humboldt,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,8.0,3.0,0.0,37.5,0.0
50087,TEMECULA VALLEY HIGH SCHOOL,Temecula,Riverside,Berkeley,0.0,5.0,0.0,0.0,0.0,4.0,19.0,3.0,0.0,0.0,0.0,6.0,28.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,76.0,14.0,3.0,18.42,3.95
50092,ANIMO WATTS COLLGE PREP ACDMY,Los Angeles,Los Angeles,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,54.55,0.0
50093,FRANKLIN HIGH SCHOOL,Stockton,San Joaquin,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0
50095,ANIMO LEADERSHIP CHARTER HS,Inglewood,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0,0.0,11.11,0.0
50108,HOLLYWOOD HIGH SCHOOL,Los Angeles,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,35.0,0.0,0.0,0.0,0.0
50109,DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,6.0,26.0,3.0,0.0,0.0,0.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,10.0,3.0,17.24,5.17
50112,SAN DIEGUITO ACADEMY,Encinitas,San Diego,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,5.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,8.0,93.0,4.0,148.0,8.0,4.0,5.41,2.7
50115,ARCHIE WILLIAMS HIGH SCHOOL,San Anselmo,Marin,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,11.0,63.0,6.0,78.0,11.0,6.0,14.1,7.69
50119,ARLETA HIGH SCHOOL,Arleta,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
50120,ROBERT F KENNEDY HIGH SCHOOL,Delano,Kern,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,23.53,0.0
50126,ACADEMIC LEADERSHIP COMMUNITY,Los Angeles,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
50130,ARMIJO HIGH SCHOOL,Fairfield,Solano,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,13.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,27.0,4.0,3.0,14.81,11.11
50135,ARNOLD O BECKMAN HIGH SCHOOL,Irvine,Orange,Berkeley,0.0,0.0,0.0,0.0,0.0,21.0,162.0,10.0,3.0,19.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,215.0,24.0,10.0,11.16,4.65
50150,ASPIRE GOLDEN STATE PREP ACADEMY,Oakland,Alameda,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
50151,ANIMO JACKIE ROBINSON CHRT SCH,Los Angeles,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,3.0,14.81,11.11
50155,ASPIRE PACIFIC ACADEMY,Huntington Park,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
50160,ASPIRE VANGUARD COL PREP ACAD,Modesto,Stanislaus,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
50162,BEAR CREEK HIGH SCHOOL,Stockton,San Joaquin,Berkeley,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,12.0,0.0
50165,BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,25.0,6.0,0.0,24.0,0.0
50172,BALBOA HIGH SCHOOL,San Francisco,San Francisco,Berkeley,0.0,5.0,0.0,0.0,0.0,15.0,89.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,108.0,15.0,10.0,13.89,9.26
50175,ROYAL HIGH SCHOOL,Simi Valley,Ventura,Berkeley,0.0,0.0,0.0,0.0,0.0,4.0,19.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,43.0,4.0,3.0,9.3,6.98
50180,BAY AREA TECHNOLOGY-BAYTECH,Oakland,Alameda,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
50185,BAYFRONT CHARTER HIGH SCHOOL,Chula Vista,San Diego,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
50190,HAYWARD TWIN OAKS MONTESSORI,Hayward,Alameda,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
50195,BEAUMONT HIGH SCHOOL,Beaumont,Riverside,Berkeley,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,28.0,0.0,0.0,0.0,0.0
50196,MANTECA HIGH SCHOOL,Manteca,San Joaquin,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,39.0,0.0,0.0,0.0,0.0
50202,SANTIAGO HIGH SCHOOL,Corona,Riverside,Berkeley,3.0,8.0,0.0,0.0,0.0,8.0,34.0,5.0,0.0,0.0,0.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,83.0,18.0,5.0,21.69,6.02
50209,CHARTER HS ARTS MEDIA PERFORM,Van Nuys,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
50210,ELEANOR ROOSEVELT HIGH SCHOOL,Eastvale,Riverside,Berkeley,0.0,21.0,0.0,0.0,0.0,14.0,110.0,4.0,0.0,6.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,171.0,14.0,4.0,8.19,2.34
50217,VERDUGO HILLS HIGH SCHOOL,Tujunga,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,26.0,3.0,0.0,11.54,0.0
50218,JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0
50220,PACIFICA HIGH SCHOOL,Oxnard,Ventura,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,48.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,8.0,6.0,16.67,12.5
50223,VALLEY HIGH SCHOOL,Sacramento,Sacramento,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
50225,BELL HIGH SCHOOL,Bell,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,63.0,6.0,0.0,0.0,0.0,3.0,6.0,0.0,69.0,16.0,6.0,23.19,8.7
50230,BELLA VISTA HIGH SCHOOL,Fair Oaks,Sacramento,Berkeley,0.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,54.0,0.0,0.0,0.0,0.0
50235,BELMONT HIGH SCHOOL,Los Angeles,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,18.75,0.0
50238,BENICIA HIGH SCHOOL,Benicia,Solano,Berkeley,0.0,10.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,68.0,4.0,0.0,5.88,0.0
50253,ADOLFO CAMARILLO HIGH SCHOOL,Camarillo,Ventura,Davis,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,11.0,25.0,0.0,54.0,21.0,0.0,38.89,0.0
50255,BLOOMINGTON HIGH SCHOOL,Bloomington,San Bernardino,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,16.0,0.0
50259,HELEN BERNSTEIN HIGH SCHOOL,Hollywood,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
50266,SAN BERNARDINO HIGH SCHOOL,San Bernardino,San Bernardino,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,20.0,0.0
50274,TEMPLE CITY HIGH SCHOOL,Temple City,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,23.0,134.0,15.0,4.0,9.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,27.0,18.0,18.0,12.0
50280,BOLSA GRANDE HIGH SCHOOL,Garden Grove,Orange,Berkeley,0.0,0.0,0.0,0.0,0.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,5.0,0.0,13.89,0.0
50289,UNIVERSITY PREPARATORY,Victorville,San Bernardino,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,0.0,11.43,0.0
50290,BONITA VISTA HIGH SCHOOL,Chula Vista,San Diego,Berkeley,0.0,0.0,0.0,0.0,0.0,6.0,15.0,4.0,0.0,0.0,0.0,9.0,52.0,4.0,0.0,0.0,0.0,4.0,7.0,0.0,74.0,19.0,8.0,25.68,10.81
50296,WALNUT HIGH SCHOOL,Walnut,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,15.0,122.0,7.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,146.0,15.0,7.0,10.27,4.79
50301,ALLIANCE PIERA BARBAGLIA HSA,Los Angeles,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
50306,SANTANA HIGH SCHOOL,Santee,San Diego,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,21.0,0.0,0.0,0.0,0.0
50308,SCH SOCIAL JUSTICE-CONT LEARN CTR,Los Angeles,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
50318,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
50329,DANIEL PEARL MAGNET HIGH SCHL,Van Nuys,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
50348,BREA OLINDA HIGH SCHOOL,Brea,Orange,Berkeley,0.0,0.0,0.0,0.0,0.0,6.0,46.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,74.0,6.0,0.0,8.11,0.0
50352,DA VINCI DESIGN HIGH SCHOOL,El Segundo,Los Angeles,Berkeley,0.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
50355,ANIMO PAT BROWN CHARTER HS,Los Angeles,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,0.0,14.81,0.0
50358,NORCO HIGH SCHOOL,Norco,Riverside,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
50360,BUHACH COLONY HIGH SCHOOL,Atwater,Merced,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
50361,FRESNO HIGH SCHOOL,Fresno,Fresno,Berkeley,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
50363,BULLARD HIGH SCHOOL,Fresno,Fresno,Berkeley,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,32.0,0.0,0.0,0.0,0.0
50365,C K MCCLATCHY HIGH SCHOOL,Sacramento,Sacramento,Berkeley,0.0,9.0,0.0,0.0,0.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,68.0,6.0,0.0,8.82,0.0
50368,BALDWIN PARK HIGH SCHOOL,Baldwin Park,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
50370,CA CONNECTIONS ACADEMY CAPISTRANO,San Juan Capistrano,Orange,Berkeley,0.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,33.0,0.0,0.0,0.0,0.0
50372,GRANT HIGH SCHOOL,Sacramento,Sacramento,Berkeley,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,0.0,14.71,0.0
50375,MANUAL ARTS SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,Berkeley,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,0.0,11.11,0.0
50378,CAJON HIGH SCHOOL,San Bernardino,San Bernardino,Berkeley,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,60.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,74.0,18.0,9.0,24.32,12.16
50379,LAKE BALBOA COLLEGE PREP K-12,Van Nuys,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0
50386,INTERNATIONAL POLYTECHNIC HS,Pomona,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
50390,CALEXICO HIGH SCHOOL,Calexico,Imperial,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,5.0,0.0,13.16,0.0
50394,SANTA ROSA HIGH SCHOOL,Santa Rosa,Sonoma,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,27.0,3.0,0.0,11.11,0.0
50396,ANIMO WATTS COLLGE PREP ACDMY,Los Angeles,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
50399,JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,18.75,0.0
50400,LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,65.0,0.0,0.0,0.0,0.0
