school_id,school,city,countystate_territory,african_american_adm,african_american_app,african_american_enr,american_indian_adm,american_indian_app,american_indian_enr,asian_adm,asian_app,asian_enr,domestic_unknown_adm,domestic_unknown_app,domestic_unknown_enr,hispanic_latinx_adm,hispanic_latinx_app,hispanic_latinx_enr,intl_adm,intl_app,intl_enr,pacific_islander_adm,pacific_islander_app,pacific_islander_enr,white_adm,white_app,white_enr,total_applied,total_accepted,total_enrolled,pct_accepted,pct_enrolled
51032,RANCHO ALAMITOS HIGH SCHOOL,Garden Grove,Orange,0.0,0.0,0.0,0.0,0.0,0.0,47.0,60.0,26.0,0.0,0.0,0.0,16.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,63.0,33.0,78.75,41.25
51033,SANTIAGO HIGH SCHOOL,Garden Grove,Orange,0.0,0.0,0.0,0.0,0.0,0.0,31.0,36.0,22.0,0.0,0.0,0.0,59.0,80.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,90.0,39.0,77.59,33.62
51034,PACIFICA HIGH SCHOOL,Garden Grove,Orange,3.0,6.0,3.0,0.0,0.0,0.0,64.0,86.0,34.0,0.0,0.0,0.0,18.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,6.0,148.0,104.0,48.0,70.27,32.43
51040,GILROY HIGH SCHOOL,Gilroy,Santa Clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,17.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,43.0,23.0,7.0,53.49,16.28
51045,SUNNYSIDE HIGH SCHOOL,Fresno,Fresno,9.0,13.0,0.0,0.0,0.0,0.0,41.0,50.0,10.0,0.0,0.0,0.0,60.0,76.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,110.0,29.0,79.14,20.86
51050,GLENDALE HIGH SCHOOL,Glendale,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,9.0,0.0,0.0,0.0,20.0,36.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,50.0,20.0,110.0,72.0,40.0,65.45,36.36
51060,HERBERT HOOVER HIGH SCHOOL,Glendale,Los Angeles,4.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,10.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,41.0,17.0,74.0,57.0,22.0,77.03,29.73
51061,CIRCLE OF INDEPENDENT LEARNING,Fremont,Alameda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,inf,
51070,GLENDORA HIGH SCHOOL,Glendora,Los Angeles,3.0,7.0,0.0,0.0,0.0,0.0,49.0,60.0,22.0,0.0,0.0,0.0,28.0,54.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,8.0,151.0,104.0,41.0,68.87,27.15
51082,DA VINCI CHARTER ACADEMY,Davis,Yolo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,0.0,18.0,14.0,0.0,77.78,0.0
51083,FORESTHILL HIGH SCHOOL,Foresthill,Placer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,inf,
51085,GONZALES HIGH SCHOOL,Gonzales,Monterey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,37.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,29.0,12.0,78.38,32.43
51088,GRANADA HILLS CHARTER HIGH SCH,Granada Hills,Los Angeles,20.0,38.0,8.0,0.0,0.0,0.0,162.0,207.0,102.0,8.0,10.0,0.0,95.0,160.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,99.0,30.0,514.0,341.0,189.0,66.34,36.77
51089,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,8.0,9.0,4.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,64.0,108.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,140.0,90.0,21.0,64.29,15.0
51092,BEAR RIVER HIGH SCHOOL,Grass Valley,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,8.0,4.0,0.0,50.0,0.0
51095,NEVADA UNION HIGH SCHOOL,Grass Valley,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,10.0,20.0,20.0,10.0,100.0,50.0
51105,GRIDLEY HIGH SCHOOL,Gridley,Butte,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,8.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,7.0,122.22,77.78
51106,GRANITE BAY HIGH SCHOOL,Granite Bay,Placer,4.0,7.0,0.0,0.0,0.0,0.0,43.0,55.0,23.0,9.0,11.0,5.0,11.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,68.0,24.0,161.0,114.0,58.0,70.81,36.02
51110,GROSSMONT HIGH SCHOOL,El Cajon,San Diego,0.0,10.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,9.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,10.0,73.0,34.0,15.0,46.58,20.55
51113,GREENFIELD HIGH SCHOOL,Greenfield,Monterey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,29.0,6.0,65.91,13.64
51115,GUSTINE HIGH SCHOOL,Gustine,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,17.0,19.0,3.0,111.76,17.65
51120,HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,7.0,4.0,5.0,0.0,11.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,38.0,11.0,79.0,56.0,26.0,70.89,32.91
51122,HAWTHORNE MATH & SCIENCE ACAD,Hawthorne,Los Angeles,8.0,14.0,4.0,0.0,0.0,0.0,5.0,6.0,3.0,0.0,0.0,0.0,31.0,44.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,44.0,15.0,68.75,23.44
51123,ACADEMY OF CAREERS AND EXPLORA,Helendale,San Bernardino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
51125,HAMILTON UNION HIGH SCHOOL,Hamilton City,Glenn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,42.86,42.86
51128,HANFORD WEST HIGH SCHOOL,Hanford,Kings,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,14.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,21.0,21.0,5.0,100.0,23.81
51130,HANFORD HIGH SCHOOL,Hanford,Kings,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,6.0,94.12,35.29
51140,NARBONNE HIGH SCHOOL,Harbor City,Los Angeles,11.0,16.0,4.0,0.0,0.0,0.0,7.0,8.0,5.0,0.0,0.0,0.0,36.0,51.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,54.0,24.0,72.0,32.0
51145,HAWTHORNE HIGH SCHOOL,Hawthorne,Los Angeles,8.0,13.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,56.0,78.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,69.0,14.0,71.13,14.43
51150,HAYWARD HIGH SCHOOL,Hayward,Alameda,5.0,8.0,0.0,0.0,0.0,0.0,18.0,23.0,10.0,0.0,0.0,0.0,38.0,49.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,3.0,88.0,65.0,34.0,73.86,38.64
51152,TENNYSON HIGH SCHOOL,Hayward,Alameda,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,5.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,5.0,87.5,20.83
51153,MOUNT EDEN HIGH SCHOOL,Hayward,Alameda,4.0,8.0,3.0,0.0,0.0,0.0,31.0,47.0,16.0,0.0,0.0,0.0,28.0,35.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,63.0,32.0,70.0,35.56
51160,HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,4.0,27.0,17.0,4.0,62.96,14.81
51161,WEST VALLEY HIGH SCHOOL,Hemet,Riverside,8.0,12.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,33.0,48.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,60.0,48.0,24.0,80.0,40.0
51165,HEMET HIGH SCHOOL,Hemet,Riverside,9.0,13.0,6.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,46.0,69.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,3.0,105.0,71.0,28.0,67.62,26.67
51168,HESPERIA HIGH SCHOOL,Hesperia,San Bernardino,8.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,98.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,84.0,28.0,77.06,25.69
51175,HILMAR HIGH SCHOOL,Hilmar,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,6.0,28.0,23.0,13.0,82.14,46.43
51180,HOLLISTER HIGH SCHOOL,Hollister,San Benito,0.0,5.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,60.0,89.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,8.0,124.0,76.0,46.0,61.29,37.1
51187,SULTANA HIGH SCHOOL,Hesperia,San Bernardino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,38.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,44.0,34.0,17.0,77.27,38.64
51192,COASTAL ACADEMY HS OCEANSIDE,Oceanside,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,15.0,8.0,0.0,53.33,0.0
51200,HOLTVILLE HIGH SCHOOL,Holtville,Imperial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,21.0,5.0,84.0,20.0
51205,HOOPA VALLEY HIGH SCHOOL,Hoopa,Humboldt,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,62.5,0.0
51206,HERCULES HIGH SCHOOL,Hercules,Contra Costa,3.0,5.0,0.0,0.0,0.0,0.0,32.0,44.0,23.0,0.0,0.0,0.0,14.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,49.0,30.0,76.56,46.88
51214,ASPIRE PACIFIC ACADEMY,Huntington Park,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,41.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,29.0,8.0,70.73,19.51
51215,HUGHSON HIGH SCHOOL,Hughson,Stanislaus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,4.0,61.54,30.77
51216,DA VINCI DESIGN HIGH SCHOOL,El Segundo,Los Angeles,11.0,15.0,4.0,0.0,0.0,0.0,7.0,8.0,5.0,0.0,0.0,0.0,18.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,36.0,14.0,70.59,27.45
51218,EDISON HIGH SCHOOL,Huntington Beach,Orange,0.0,0.0,0.0,0.0,0.0,0.0,29.0,47.0,18.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,38.0,7.0,95.0,49.0,25.0,51.58,26.32
51220,HUNTINGTON BEACH HIGH SCHOOL,Huntington Beach,Orange,3.0,0.0,0.0,0.0,0.0,0.0,64.0,89.0,44.0,5.0,10.0,0.0,29.0,48.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,70.0,22.0,217.0,147.0,77.0,67.74,35.48
51221,MARINA HIGH SCHOOL,Huntington Beach,Orange,0.0,0.0,0.0,0.0,0.0,0.0,39.0,62.0,21.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,11.0,101.0,63.0,32.0,62.38,31.68
51224,OCEAN VIEW HIGH SCHOOL,Huntington Beach,Orange,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,7.0,0.0,0.0,0.0,30.0,39.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,6.0,63.0,51.0,25.0,80.95,39.68
51228,DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,11.0,0.0,0.0,0.0,19.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,3.0,47.0,39.0,24.0,82.98,51.06
51230,HUNTINGTON PARK HIGH SCHOOL,Huntington Park,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,95.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,70.0,29.0,73.68,30.53
51231,LEADERSHIP PUBLIC SCH HAYWARD,Hayward,Alameda,4.0,5.0,0.0,0.0,0.0,0.0,15.0,22.0,8.0,0.0,0.0,0.0,25.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,44.0,14.0,74.58,23.73
51237,OPTIONS FOR YOUTH - ACTON,Fontana,San Bernardino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,31.0,19.0,0.0,61.29,0.0
51239,MONTGOMERY HIGH SCHOOL,San Diego,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,7.0,0.0,0.0,0.0,53.0,88.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,62.0,31.0,60.78,30.39
51240,IMPERIAL HIGH SCHOOL,Imperial,Imperial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,42.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,24.0,17.0,57.14,40.48
51242,MAR VISTA HIGH SCHOOL,Imperial Beach,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,39.0,64.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,48.0,8.0,63.16,10.53
51247,INDIO HIGH SCHOOL,Indio,Riverside,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,86.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,71.0,23.0,82.56,26.74
51255,ANIMO INGLEWOOD CHARTER HS,Inglewood,Los Angeles,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,71.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,58.0,30.0,75.32,38.96
51257,ANIMO LEADERSHIP CHARTER HS,Inglewood,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,90.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,82.0,33.0,91.11,36.67
51260,INGLEWOOD HIGH SCHOOL,Inglewood,Los Angeles,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,20.0,3.0,52.63,7.89
51261,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,10.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,6.0,70.83,25.0
51262,MORNINGSIDE HIGH SCHOOL,Inglewood,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,77.78,0.0
51267,ARNOLD O BECKMAN HIGH SCHOOL,Irvine,Orange,4.0,6.0,0.0,0.0,0.0,0.0,195.0,243.0,108.0,21.0,23.0,11.0,19.0,37.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,52.0,15.0,361.0,268.0,138.0,74.24,38.23
51268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,72.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,72.0,64.0,21.0,88.89,29.17
51271,IRVINE HIGH SCHOOL,Irvine,Orange,4.0,5.0,0.0,0.0,0.0,0.0,120.0,159.0,73.0,12.0,13.0,9.0,8.0,13.0,3.0,9.0,13.0,5.0,0.0,0.0,0.0,20.0,37.0,10.0,240.0,173.0,100.0,72.08,41.67
51273,SAN JOAQUIN HIGH SCHOOL,Irvine,Orange,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,7.0,90.91,63.64
51274,WOODBRIDGE HIGH SCHOOL,Irvine,Orange,5.0,11.0,3.0,0.0,0.0,0.0,135.0,184.0,81.0,11.0,13.0,4.0,15.0,28.0,6.0,7.0,10.0,4.0,0.0,0.0,0.0,46.0,72.0,22.0,318.0,219.0,120.0,68.87,37.74
51275,ARGONAUT HIGH SCHOOL,Jackson,Amador,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,6.0,6.0,85.71,85.71
51283,NORTHWOOD HIGH SCHOOL,Irvine,Orange,0.0,7.0,0.0,0.0,0.0,0.0,208.0,271.0,112.0,16.0,25.0,8.0,13.0,22.0,7.0,7.0,8.0,4.0,0.0,0.0,0.0,35.0,52.0,18.0,385.0,279.0,149.0,72.47,38.7
51290,KELSEYVILLE HIGH SCHOOL,Kelseyville,Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,4.0,9.0,6.0,4.0,66.67,44.44
51295,KERMAN HIGH SCHOOL,Kerman,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,28.0,33.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,33.0,11.0,84.62,28.21
51301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,7.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,98.0,22.0,124.0,54.0,29.0,43.55,23.39
51305,KING CITY JOINT UNION HS,King City,Monterey,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,38.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,29.0,6.0,76.32,15.79
51310,KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,19.0,11.0,3.0,57.89,15.79
51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,0.0,0.0,0.0,3.0,0.0,0.0,85.0,108.0,26.0,6.0,10.0,0.0,15.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,78.0,18.0,220.0,157.0,47.0,71.36,21.36
51313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,6.0,9.0,0.0,0.0,0.0,0.0,118.0,145.0,58.0,3.0,0.0,0.0,21.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,90.0,18.0,270.0,192.0,85.0,71.11,31.48
51315,ACALANES HIGH SCHOOL,Lafayette,Contra Costa,3.0,0.0,3.0,0.0,0.0,0.0,24.0,35.0,15.0,3.0,0.0,0.0,8.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,81.0,21.0,132.0,79.0,44.0,59.85,33.33
51320,LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,0.0,5.0,0.0,0.0,0.0,0.0,13.0,19.0,8.0,12.0,19.0,3.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,62.0,14.0,120.0,67.0,25.0,55.83,20.83
51324,ALISO NIGUEL HIGH SCHOOL,Aliso Viejo,Orange,3.0,0.0,0.0,0.0,0.0,0.0,70.0,88.0,35.0,5.0,7.0,0.0,24.0,38.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,95.0,29.0,228.0,163.0,75.0,71.49,32.89
51325,LA HABRA HIGH SCHOOL,La Habra,Orange,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,54.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,6.0,69.0,43.0,20.0,62.32,28.99
51327,SONORA HIGH SCHOOL,La Habra,Orange,6.0,9.0,0.0,0.0,0.0,0.0,20.0,26.0,11.0,0.0,0.0,0.0,29.0,42.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,85.0,60.0,19.0,70.59,22.35
51328,LA QUINTA HIGH SCHOOL,La Quinta,Riverside,6.0,8.0,3.0,0.0,0.0,0.0,11.0,13.0,7.0,0.0,0.0,0.0,58.0,83.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,27.0,13.0,131.0,100.0,48.0,76.34,36.64
51335,LA JOLLA HIGH,La Jolla,San Diego,3.0,0.0,0.0,0.0,0.0,0.0,30.0,39.0,16.0,7.0,12.0,4.0,29.0,43.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,26.0,194.0,129.0,59.0,66.49,30.41
51340,RIM OF THE WORLD HIGH SCHOOL,Lake Arrowhead,San Bernardino,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,14.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,9.0,39.0,32.0,17.0,82.05,43.59
51345,CLEAR LAKE HIGH SCHOOL,Lakeport,Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,60.0,0.0
51346,EL CAPITAN HIGH SCHOOL,Lakeside,San Diego,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,4.0,43.0,23.0,11.0,53.49,25.58
51347,LAKEWOOD HIGH SCHOOL,Lakewood,Los Angeles,11.0,26.0,8.0,0.0,0.0,0.0,21.0,29.0,7.0,0.0,0.0,0.0,40.0,73.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,72.0,30.0,56.25,23.44
51348,MAYFAIR HIGH SCHOOL,Lakewood,Los Angeles,7.0,15.0,4.0,0.0,0.0,0.0,8.0,11.0,5.0,0.0,0.0,0.0,31.0,43.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,75.0,50.0,17.0,66.67,22.67
51350,HELIX HIGH SCHOOL,La Mesa,San Diego,23.0,40.0,10.0,0.0,0.0,0.0,30.0,35.0,17.0,0.0,0.0,0.0,44.0,61.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,35.0,43.0,20.0,179.0,135.0,65.0,75.42,36.31
51352,LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,13.0,0.0,0.0,0.0,21.0,41.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,73.0,45.0,27.0,61.64,36.99
51355,ANTELOPE VALLEY HIGH SCHOOL,Lancaster,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,40.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,26.0,9.0,65.0,22.5
